Header_Length,Protocol Type,Time_To_Live,Rate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Variance,label_multiclass,label_binary
22.4,6,66.1,76.13023,0.2,0.1,0.0,0.1,0.5,0.0,0.0,5.0,1.0,2.0,0.0,0.5,0.1,0.3,0.0,0.0,0.0,0.0,0.6,0.3,0.0,0.0,0.1,0.0,1.0,1.0,1127.0,66.0,441.0,112.7,116.45891,112.7,0.014632082,10.0,13562.678,Benign,0
27.2,6,105.3,66.1415,0.0,0.0,0.0,0.4,0.8,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.8,0.1,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,7993.0,66.0,2962.0,799.3,1120.5575,799.3,0.015324092,10.0,1255649.1,Benign,0
32.0,6,232.0,1791.8251,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,660.0,66.0,66.0,66.0,0.0,66.0,0.0015141964,10.0,0.0,Benign,0
25.6,6,130.8,264.26306,0.0,0.1,0.0,0.0,0.6,0.0,0.0,6.0,1.0,0.0,0.0,0.1,0.6,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,3831.0,60.0,1514.0,383.1,602.3898,383.1,0.003798604,10.0,362873.44,Benign,0
20.4,6,166.6,26.367132,0.0,0.0,0.0,0.5,0.7,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,0.2,0.0,0.1,0.0,0.0,0.9,0.9,1235.0,60.0,230.0,123.5,58.973156,123.5,0.04914551,10.0,3477.8333,Benign,0
20.0,6,68.2,97.9497,0.0,0.2,0.0,0.2,0.4,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.0,0.1,0.1,0.0,0.9,0.9,1565.0,60.0,345.0,156.5,111.19577,156.5,0.011535907,10.0,12364.5,Benign,0
26.8,6,135.2,59.476295,0.0,0.1,0.0,0.4,0.8,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,1120.0,60.0,214.0,112.0,54.44467,112.0,0.023025012,10.0,2964.2222,Benign,0
29.6,6,98.8,115.57486,0.0,0.0,0.0,0.1,0.9,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,10866.0,66.0,1514.0,1086.6,688.26483,1086.6,0.009325909,10.0,473708.5,Benign,0
27.2,6,53.3,81.544136,0.0,0.0,0.0,0.4,0.9,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,15072.0,60.0,6343.0,1507.2,2471.1594,1507.2,0.0123080015,10.0,6106629.0,Benign,0
46.0,6,93.5,15017.2,0.0,0.0,0.0,0.2,1.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10572.0,94.0,2858.0,1057.2,1136.081,1057.2,6.6709516e-05,10.0,1290680.1,Benign,0
28.8,6,157.4,63.21988,0.0,0.0,0.0,0.2,0.9,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.9,0.9,834.0,60.0,156.0,83.4,38.30927,83.4,0.015871,10.0,1467.6,Benign,0
32.0,6,63.5,275.69437,0.0,0.0,0.0,0.2,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10996.0,66.0,2962.0,1099.6,954.94305,1099.6,0.0036952973,10.0,911916.25,Benign,0
29.6,6,62.3,1289.0083,0.0,0.0,0.0,0.0,0.9,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,22374.0,60.0,4410.0,2237.4,1408.2329,2237.4,0.0008586884,10.0,1983120.0,Benign,0
32.0,6,247.0,4955.4634,0.0,0.0,0.0,0.3,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,27792.0,1494.0,4350.0,2779.2,1053.6709,2779.2,0.00023350716,10.0,1110222.4,Benign,0
32.0,6,63.5,242.03679,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15190.0,156.0,2962.0,1519.0,661.834,1519.0,0.0041934014,10.0,438024.22,Benign,0
32.0,6,232.0,334.5941,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,660.0,66.0,66.0,66.0,0.0,66.0,0.0029888153,10.0,0.0,Benign,0
23.6,6,60.5,56.301876,0.2,0.0,0.0,0.5,1.0,0.0,0.0,10.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1579.0,60.0,491.0,157.9,147.0914,157.9,0.01900208,10.0,21635.877,Benign,0
17.6,17,81.0,97.33596,0.0,0.0,0.0,0.2,0.4,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,1.0,1.0,775.0,60.0,156.0,77.5,34.503624,77.5,0.010350203,10.0,1190.5,Benign,0
27.2,6,94.6,86.45429,0.0,0.0,0.0,0.4,0.8,0.0,0.0,8.0,0.0,0.0,0.0,0.2,0.6,0.1,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1811.0,66.0,614.0,181.1,169.51595,181.1,0.012727189,10.0,28735.656,Benign,0
23.2,6,49.0,114.52119,0.0,0.0,0.0,0.1,0.7,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.1,0.0,0.2,0.0,0.0,0.8,0.8,16660.0,60.0,5858.0,1666.0,1978.0076,1666.0,0.009392118,10.0,3912513.8,Benign,0
9.6,17,96.9,77.90414,0.0,0.0,0.0,0.1,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.8,0.0,0.0,0.1,0.0,1.0,1.0,1974.0,60.0,364.0,197.4,124.19805,197.4,0.0128546,10.0,15425.155,Benign,0
32.0,6,97.2,335.02972,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10796.0,66.0,1514.0,1079.6,699.45044,1079.6,0.0029850006,10.0,489230.94,Benign,0
18.8,6,133.6,172.71172,0.0,0.0,0.0,0.1,0.5,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,857.0,60.0,230.0,85.7,54.168564,85.7,0.0062773945,10.0,2934.2334,Benign,0
29.6,6,64.0,2505.5579,0.0,0.0,0.0,0.1,0.9,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,17082.0,75.0,2962.0,1708.2,824.7705,1708.2,0.00040822028,10.0,680246.4,Benign,0
32.0,6,114.1,723.0686,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9438.0,66.0,1514.0,943.8,736.5834,943.8,0.0014570951,10.0,542555.06,Benign,0
28.8,6,57.2,130.75981,0.0,0.0,0.0,0.1,0.9,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.9,0.9,9192.0,60.0,1474.0,919.2,716.7378,919.2,0.009441519,10.0,513713.06,Benign,0
27.2,6,84.1,64.82315,0.2,0.0,0.0,0.2,0.8,0.0,0.0,8.0,0.0,2.0,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1454.0,66.0,441.0,145.4,134.53062,145.4,0.017396092,10.0,18098.488,Benign,0
32.8,6,80.8,158.84326,0.0,0.1,0.0,0.3,1.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1631.0,66.0,726.0,163.1,207.78859,163.1,0.0062957047,10.0,43176.1,Benign,0
24.0,6,162.1,68.34253,0.0,0.0,0.0,0.2,0.7,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.2,0.0,0.1,0.0,0.0,0.9,0.9,1007.0,60.0,214.0,100.7,54.49169,100.7,0.015842294,10.0,2969.3445,Benign,0
19.2,6,53.3,353.9945,0.1,0.0,0.0,0.1,0.5,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.4,0.0,0.1,0.0,0.0,0.9,0.9,3533.0,60.0,1514.0,353.3,611.7574,353.3,0.0033641816,10.0,374247.12,Benign,0
30.8,6,148.0,2403.3372,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15134.0,60.0,5858.0,1513.4,1931.1675,1513.4,0.00042459965,10.0,3729408.0,Benign,0
25.6,6,154.5,335.09662,0.1,0.0,0.0,0.2,0.8,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.2,0.0,0.0,0.8,0.8,769.0,60.0,156.0,76.9,29.71139,76.9,0.0031054975,10.0,882.76666,Benign,0
22.4,6,61.8,337.93964,0.0,0.0,0.0,0.0,0.6,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,1.0,9326.0,60.0,1514.0,932.6,750.5844,932.6,0.005704093,10.0,563376.94,Benign,0
29.6,6,97.0,193.49455,0.0,0.0,0.0,0.0,0.9,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,61640.0,66.0,18890.0,6164.0,6664.649,6164.0,0.0052355053,10.0,44417548.0,Benign,0
26.0,6,121.5,107.80388,0.1,0.0,0.0,0.4,0.8,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1884.0,66.0,911.0,188.4,258.94025,188.4,0.009415197,10.0,67050.05,Benign,0
28.8,6,130.8,341.55292,0.0,0.0,0.0,0.0,0.9,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.1,0.0,1.0,1.0,7932.0,66.0,2962.0,793.2,1021.4235,793.2,0.0029509068,10.0,1043305.94,Benign,0
32.0,6,113.7,319.92923,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,23828.0,66.0,8754.0,2382.8,2912.0444,2382.8,0.0033267974,10.0,8480003.0,Benign,0
26.0,6,187.9,53.02118,0.0,0.0,0.0,0.3,0.8,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1368.0,66.0,427.0,136.8,114.82334,136.8,0.018873906,10.0,13184.4,Benign,0
32.0,6,232.0,674.75934,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,660.0,66.0,66.0,66.0,0.0,66.0,0.0014821052,10.0,0.0,Benign,0
12.8,17,83.1,68.56687,0.0,0.0,0.0,0.1,0.2,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,1.0,1.0,951.0,60.0,230.0,95.1,68.20631,95.1,0.016038513,10.0,4652.1,Benign,0
32.0,6,64.0,641.1446,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,44585.0,1514.0,15994.0,4458.5,4698.536,4458.5,0.0015811205,10.0,22076240.0,Benign,0
13.6,17,82.3,56.52305,0.0,0.0,0.0,0.1,0.3,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.5,0.2,0.0,0.2,0.0,1.0,1.0,4394.0,66.0,1935.0,439.4,538.43854,439.4,0.017717386,10.0,289916.03,Benign,0
24.0,6,58.9,158.12764,0.0,0.0,0.0,0.2,0.7,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.2,0.0,0.0,0.1,0.0,1.0,1.0,6488.0,60.0,1474.0,648.8,710.98755,648.8,0.006909585,10.0,505503.28,Benign,0
32.0,6,63.6,132.60818,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15230.0,66.0,2962.0,1523.0,950.64105,1523.0,0.007832408,10.0,903718.44,Benign,0
28.4,6,217.5,966.18463,0.0,0.0,0.0,0.0,0.9,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,648.0,60.0,66.0,64.8,2.529822,64.8,0.0010819912,10.0,6.4,Benign,0
27.2,6,89.3,137.86441,0.0,0.1,0.0,0.3,0.7,0.0,0.0,7.0,1.0,0.0,0.0,0.1,0.7,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.0,0.0,0.1,0.0,1.0,1.0,2031.0,66.0,683.0,203.1,210.70699,203.1,0.008087397,10.0,44397.434,Benign,0
24.8,6,136.2,214.55997,0.0,0.0,0.0,0.5,0.7,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,8990.0,66.0,3495.0,899.0,1133.9952,899.0,0.0046608923,10.0,1285945.4,Benign,0
7.2,17,57.7,179.42702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,1.0,1.0,848.0,60.0,218.0,84.8,48.891716,84.8,0.0055736066,10.0,2390.4,Benign,0
29.6,6,64.0,1376.3098,0.0,0.0,0.0,0.0,0.9,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,19763.0,345.0,4410.0,1976.3,1145.502,1976.3,0.0016631841,10.0,1312174.6,Benign,0
32.0,6,215.2,505.63635,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,750.0,66.0,156.0,75.0,28.460499,75.0,0.0021392107,10.0,810.0,Benign,0
32.0,6,214.3,447.22546,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1901.0,66.0,1307.0,190.1,392.43866,190.1,0.00352602,10.0,154008.1,Benign,0
32.0,6,198.0,123.3822,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,750.0,66.0,156.0,75.0,28.460499,75.0,0.008270288,10.0,810.0,Benign,0
32.0,6,180.5,52.901608,0.0,0.0,0.0,0.2,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,840.0,66.0,156.0,84.0,37.94733,84.0,0.018903112,10.0,1440.0,Benign,0
32.0,6,232.0,3652.3022,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,660.0,66.0,66.0,66.0,0.0,66.0,0.00056660175,10.0,0.0,Benign,0
22.4,6,73.7,45.543182,0.0,0.0,0.0,0.3,0.6,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.1,0.0,0.0,0.0,1.0,1.0,2007.0,66.0,390.0,200.7,130.33977,200.7,0.022231793,10.0,16988.455,Benign,0
22.4,6,63.6,250.08073,0.0,0.0,0.0,0.2,0.6,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,1.0,8451.0,60.0,3447.0,845.1,1138.2028,845.1,0.0040139914,10.0,1295505.4,Benign,0
32.0,6,63.6,2509.4556,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,21417.0,66.0,4410.0,2141.7,1205.0258,2141.7,0.00041561126,10.0,1452087.1,Benign,0
12.0,17,70.0,178.6475,0.0,0.0,0.0,0.1,0.2,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.2,0.7,0.0,0.1,0.0,0.0,0.9,0.9,804.0,60.0,156.0,80.4,29.717934,80.4,0.0107584,10.0,883.1556,Benign,0
32.0,6,64.0,2491.271,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15230.0,156.0,2962.0,1523.0,661.65265,1523.0,0.00044350623,10.0,437784.22,Benign,0
29.6,6,214.3,3378.4165,0.0,0.0,0.0,0.0,0.9,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,654.0,60.0,66.0,65.4,1.8973666,65.4,0.00040328503,10.0,3.6,Benign,0
28.0,6,83.1,341.08905,0.2,0.1,0.0,0.2,0.7,0.0,0.0,7.0,1.0,2.0,0.0,0.5,0.3,0.2,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1157.0,66.0,441.0,115.7,117.61713,115.7,0.002965498,10.0,13833.789,Benign,0
29.6,6,64.0,435.29245,0.0,0.0,0.0,0.1,0.9,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,13811.0,95.0,2962.0,1381.1,801.2355,1381.1,0.0023190975,10.0,641978.3,Benign,0
24.0,6,66.8,40.380554,0.0,0.1,0.0,0.2,0.6,0.0,0.0,6.0,1.0,0.0,0.0,0.1,0.6,0.1,0.0,0.0,0.0,0.0,0.7,0.1,0.0,0.2,0.0,0.0,0.8,0.8,860.0,60.0,172.0,86.0,41.54783,86.0,0.028848195,10.0,1726.2222,Benign,0
29.6,6,164.4,385.39963,0.0,0.0,0.0,0.1,0.9,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,744.0,60.0,156.0,74.4,28.733255,74.4,0.0040008067,10.0,825.6,Benign,0
6.4,17,70.3,95.548325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.2,0.0,0.0,0.8,0.8,1049.0,60.0,339.0,104.9,98.08211,104.9,0.011544799,10.0,9620.1,Benign,0
17.6,17,97.2,131.62358,0.0,0.0,0.0,0.1,0.4,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,1.0,1.0,714.0,60.0,156.0,71.4,29.859673,71.4,0.007868123,10.0,891.6,Benign,0
32.0,6,215.2,713.11084,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,660.0,66.0,66.0,66.0,0.0,66.0,0.0020673038,10.0,0.0,Benign,0
23.6,6,97.9,80.102516,0.0,0.0,0.0,0.4,0.8,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,2841.0,60.0,1514.0,284.1,448.20096,284.1,0.01404531,10.0,200884.1,Benign,0
29.6,6,64.0,715.20233,0.0,0.0,0.0,0.0,0.9,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,15134.0,60.0,2962.0,1513.4,684.00916,1513.4,0.003028202,10.0,467868.5,Benign,0
24.0,6,50.3,132.52397,0.0,0.1,0.0,0.1,0.6,0.0,0.0,6.0,1.0,0.0,0.0,0.1,0.6,0.0,0.0,0.0,0.0,0.0,0.7,0.1,0.0,0.1,0.0,0.1,0.9,0.9,7028.0,60.0,1514.0,702.8,718.1397,702.8,0.0076152086,10.0,515724.62,Benign,0
32.0,6,114.4,170.96928,0.0,0.0,0.0,0.2,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10866.0,66.0,2962.0,1086.6,966.3604,1086.6,0.0058518886,10.0,933852.5,Benign,0
8.4,17,100.3,37.340622,0.0,0.0,0.0,0.1,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.8,0.0,0.1,0.0,0.0,0.9,0.9,1645.0,60.0,345.0,164.5,109.754524,164.5,0.027365994,10.0,12046.056,Benign,0
18.8,6,88.6,151.60226,0.0,0.0,0.0,0.2,0.5,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1617.0,60.0,630.0,161.7,178.52983,161.7,0.0066969157,10.0,31872.9,Benign,0
32.0,6,129.3,322.70578,0.1,0.0,0.0,0.1,1.0,0.0,0.0,10.0,0.0,1.0,0.0,0.3,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9723.0,66.0,2962.0,972.3,1196.9344,972.3,0.0031847,10.0,1432652.0,Benign,0
27.6,6,85.1,74.09829,0.1,0.2,0.0,0.1,0.7,0.0,0.0,7.0,2.0,1.0,0.0,0.5,0.2,0.1,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1213.0,60.0,441.0,121.3,123.432434,121.3,0.013606882,10.0,15235.566,Benign,0
23.6,6,119.3,90.88022,0.0,0.0,0.0,0.5,0.7,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.4,0.3,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,1164.0,66.0,275.0,116.4,62.07021,116.4,0.011194301,10.0,3852.7112,Benign,0
32.0,6,64.0,685.07513,0.0,0.0,0.0,0.2,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,14267.0,156.0,1999.0,1426.7,471.7787,1426.7,0.0017199039,10.0,222575.12,Benign,0
22.4,6,80.3,80.98409,0.0,0.1,0.0,0.1,0.5,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.5,0.2,0.0,0.0,0.0,0.0,0.6,0.3,0.0,0.1,0.0,0.0,0.9,0.9,992.0,60.0,230.0,99.2,54.86306,99.2,0.012839985,10.0,3009.9556,Benign,0
32.0,6,143.2,428.77774,0.2,0.0,0.0,0.1,1.0,0.0,0.0,10.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,667.0,66.0,73.0,66.7,2.2135944,66.7,0.0036719083,10.0,4.9,Benign,0
17.6,6,63.1,35.137268,0.0,0.0,0.0,0.3,0.5,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.0,0.3,0.0,0.0,0.7,0.7,1212.0,60.0,218.0,121.2,65.782135,121.2,0.03169651,10.0,4327.289,Benign,0
28.4,6,113.2,94.74628,0.1,0.0,0.0,0.4,0.9,0.0,0.0,9.0,0.0,1.0,0.0,0.1,0.8,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,2404.0,60.0,881.0,240.4,270.19177,240.4,0.012207603,10.0,73003.6,Benign,0
32.0,6,62.1,7158.737,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,16588.0,66.0,2962.0,1658.8,1068.4282,1658.8,0.00015640259,10.0,1141538.9,Benign,0
